R,T0,T1,T2,T3,T4,T5,T6,T7,T8,T9,T10,T11,T12,T13,T14,T15,T16,T17,T18,T19,T20,T21,T22,T23,T24,T25,T26,T27,T28,T29,T30,T31,T32,P0,P1,P2,P3,P4,P5,P6,P7,P8,P9,P10,P11,P12,P13,P14,P15,P16,P17,P18,P19,P20,P21,P22,P23,P24,P25,P26,P27,P28,P29,P30,P31,P32,T,P
0,3,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,4,0,0,4,4,0,4,0,0,0,4,0,0,0,0,4,4,4,0,4,4,4,4,0,0,0,300000022200000003000300000000000,000450040044040004000044404444000
1,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,3,0,3,2,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,5,4,0,0,4,0,4,0,0,0,0,4,0,0,0,0,4,4,4,4,0,0,0,4,4,0,0,4,4,000000000020200030320000000300000,400054004040000400004444000440044
0,0,0,0,0,0,0,0,2,0,0,0,0,3,0,0,0,0,0,0,3,0,3,0,0,0,0,2,0,0,0,2,0,0,0,0,4,0,0,4,0,4,0,0,5,4,4,0,0,4,0,0,4,4,0,4,4,0,4,0,0,0,0,0,4,4,0,000000020000300000030300002000200,004004040054400400440440400000440
0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,0,0,0,0,2,0,0,0,0,4,0,0,4,0,5,0,4,0,4,0,0,0,4,0,4,4,0,0,0,0,4,0,0,0,0,0,4,4,0,4,4,4,000002002000000000300033000020000,400405040400040440000400000440444
0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,3,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,4,4,0,0,4,0,0,4,0,0,0,4,0,0,0,0,4,4,4,0,0,5,0,4,4,0,4,0,4,0,4,0,000000002300003000320000000000200,044004004000400004440050440404040
0,0,0,0,2,0,0,0,3,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,2,0,0,0,4,4,4,4,0,0,0,0,0,4,0,0,0,4,0,0,0,4,4,0,5,0,0,4,4,0,4,0,0,0,4,4,0,000200030203000000000003000002000,444400000400040004405004404000440
0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,2,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,3,0,0,0,4,0,0,0,0,4,4,0,4,0,0,0,4,0,0,4,0,4,4,5,4,0,0,0,4,4,4,4,0,0,0,000000000003032000000000200200030,004000044040004004044540004444000
0,2,0,0,0,0,0,0,0,3,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,0,0,0,4,0,4,0,0,4,4,5,0,0,4,0,0,0,4,4,0,4,4,4,4,0,0,0,0,4,0,4,200000003000003200000000000003002,000004040044500400044044440000404
0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,3,3,2,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,4,0,4,4,4,4,0,0,4,4,5,0,0,0,0,4,0,0,0,4,4,0,4,0,203000000000000200000033200000000,004000004404444004450000400044040
0,0,0,0,2,2,0,0,0,0,0,3,0,0,0,0,0,3,0,0,2,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,4,0,0,0,0,0,4,0,0,0,4,4,0,4,4,4,0,5,4,4,0,4,0,4,0,0,0,4,0,000220000030000030020000000030000,400040000040004404440544040400040
0,0,3,0,2,0,0,0,3,0,0,0,0,3,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,4,0,0,0,0,4,4,0,4,0,4,0,0,0,4,4,0,0,4,4,4,0,0,0,0,0,5,4,0,4,0,4,030200030000300002000000002000000,040000440404000440044400000540404
0,0,0,0,2,0,0,3,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,3,0,2,0,0,0,0,0,0,0,0,4,4,4,0,0,0,4,0,0,4,0,0,0,0,0,0,4,0,0,4,4,0,0,4,4,4,0,4,0,5,0,4,000200330000200000000003020000000,044400040040000004004400444040504
0,0,3,0,0,0,0,0,0,0,0,0,2,0,0,2,0,2,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,4,4,4,0,0,4,0,0,4,4,4,0,0,0,5,4,0,4,0,0,0,0,4,0,4,0,030000000002002020300030000000000,004400044400400444000540400004040
1,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,2,3,0,2,0,0,2,0,0,0,0,4,4,0,0,0,0,4,0,4,0,4,4,0,0,4,0,4,0,5,4,4,0,4,4,0,0,0,0,0,0,0,4,0,000000003030000000000023020020000,440000404044004040544044000000040
0,0,0,0,0,3,0,0,0,0,3,2,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,4,0,4,0,0,0,0,4,0,0,0,4,5,0,4,0,0,4,4,4,4,0,0,4,4,4,0,0,000030000320002000020000000030000,004004040000400045040044440044400
1,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,3,0,3,0,2,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,4,4,0,4,0,5,0,4,0,0,4,4,4,0,0,0,0,0,4,0,0,4,0,4,4,4,000020000002000030302000000030000,004000044040504004440000040040444
0,0,0,0,0,0,2,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,3,2,0,0,0,0,2,0,0,0,4,0,0,4,0,4,4,0,4,0,4,5,0,0,0,4,0,0,4,0,0,4,0,0,0,4,4,0,0,4,0,4,000002000030000000300000320000200,040040440404500040040040004400404
0,0,3,0,3,0,2,0,0,0,0,0,3,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,4,4,0,5,0,4,0,0,4,0,4,0,4,4,0,0,0,4,0,0,4,4,0,4,030302000003000020000002000000000,000044000440504004040440004004404
0,0,0,0,0,0,0,0,2,0,0,3,3,0,0,0,0,0,0,0,0,0,2,0,3,0,2,0,0,0,0,0,0,0,4,0,4,0,4,0,4,0,0,0,0,0,4,4,0,4,0,4,0,0,0,4,0,4,0,0,0,0,0,4,4,5,4,000000020033000000000203020000000,404040400000440404000404000004454
0,0,0,0,3,0,0,0,0,0,2,0,0,2,3,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,0,0,0,4,0,0,4,0,4,4,0,4,0,0,4,4,4,0,0,0,5,0,0,4,0,0,0,4,0,0,000300000200230030200000000000000,444000400404404004440005004000400
0,0,0,0,2,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,2,0,3,2,0,0,0,0,0,0,0,0,0,0,0,4,0,4,4,0,4,0,4,5,4,0,0,0,4,0,4,0,4,0,4,4,0,0,0,0,0,0,4,4,0,0,0,000200000000303000020320000000000,040440404540004040404400000044000
0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,3,2,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,4,4,4,0,4,0,0,0,4,4,0,5,0,0,0,4,0,0,4,0,0,0,4,0,4,0,0,4,4,4,0,0,0,000000000002023200000000033000000,444040004405000400400040400444000
1,0,0,0,0,0,0,0,2,0,0,0,0,3,3,0,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,4,5,0,0,0,4,4,0,4,0,0,4,0,0,0,0,4,4,4,4,0,4,4,0,4,0,4,0,000000020000330300000002000000200,000004500044040040000444404404040
1,0,0,2,0,0,0,3,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,5,4,0,0,0,0,4,0,4,0,0,0,0,0,4,4,4,4,0,4,0,0,4,0,4,0,4,0,0,4,0,4,0,002000300020200000000030000000300,540000404000004444040040404004040
0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,2,0,3,0,3,0,0,0,4,0,4,0,4,0,0,0,0,0,4,4,4,0,0,0,4,5,0,0,4,0,4,4,4,4,0,0,0,0,4,0,0,300000000000000020000002020303000,404040000044400045004044440000400
0,0,0,0,2,0,2,0,0,0,2,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,4,0,0,4,0,4,0,0,4,4,4,4,0,4,0,0,5,0,0,4,0,0,0,0,0,0,4,0,4,4,4,0,0,000202000200000030000003003000000,400404004444040050040000004044400
0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,3,0,0,3,2,0,0,0,0,0,0,0,0,0,3,4,4,0,0,0,4,0,0,4,4,0,0,0,5,4,0,4,0,0,0,4,4,0,4,0,4,0,0,0,0,0,4,4,000000020000200000300320000000003,440004004400054040004404040000044
0,0,0,3,0,0,0,0,3,2,0,0,0,2,0,0,0,0,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,4,0,5,4,4,0,0,0,0,0,0,0,0,4,4,4,0,4,4,4,4,0,4,0,0,0,0,4,4,0,0,0,0,003000032000200003000000200000000,405440000000044404444040000440000
1,0,0,2,0,0,0,0,0,0,0,0,2,0,0,3,0,3,0,0,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,4,0,0,0,0,4,0,4,0,0,4,4,4,5,0,0,4,0,4,0,4,4,0,0,4,002000000002003030030000020000000,000400404000040400444500404044004
0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,0,0,0,2,3,0,0,0,0,4,4,4,4,4,4,0,0,0,0,0,4,0,0,4,0,4,0,0,0,4,0,5,0,4,4,0,4,0,000000200000000000000000033200023,000044444400000400404000405044040
1,0,2,0,0,0,0,0,0,0,0,0,3,3,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,4,0,4,4,4,0,0,5,4,4,0,4,4,0,0,0,0,0,0,0,0,0,0,4,4,0,4,0,4,0,0,0,4,020000000003320003000000000020000,404440054404400000000004404040004
0,0,2,0,0,0,0,0,0,3,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0,0,0,0,4,0,4,0,0,0,4,0,4,4,0,0,0,0,4,0,4,4,0,5,0,4,0,0,4,4,4,4,0,0,0,020000003000230000000000000203000,004040004044000040440504004444000
0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,0,2,0,0,0,0,0,0,0,0,2,0,4,0,4,4,0,0,5,0,4,0,4,0,0,0,4,0,0,0,0,0,0,4,4,4,4,4,0,4,0,0,4,0,0,000003000000000000332020000000020,404400504040004000000444440400400
0,0,0,0,2,0,0,2,0,0,0,0,0,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,3,0,0,0,0,3,4,4,4,0,0,0,4,0,4,0,0,0,4,0,4,0,5,0,0,4,4,0,4,4,0,4,4,0,0,0,0,0,0,000200200000300000020000000300003,444000404000404050044044044000000
0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3,0,0,0,3,2,3,0,0,4,4,0,0,0,4,0,4,0,0,0,0,0,0,4,4,4,0,0,0,4,4,5,0,0,0,0,4,4,0,4,4,0,002000000000000000200000300032300,440004040000004440004450000440440
0,0,0,3,0,2,0,0,2,0,0,0,0,0,2,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,4,0,0,0,0,4,4,4,0,0,0,4,0,4,0,4,0,0,0,0,5,0,4,4,4,0,4,003020020000020033000000000000000,044000400004440004040400005044404
0,0,0,3,0,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,3,0,0,4,4,0,4,4,0,4,0,0,0,4,4,0,0,0,0,4,4,0,5,0,0,4,4,0,0,0,0,4,0,4,003030000000200000000020200000003,004404404000440000440500440000404
0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,2,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,3,0,4,0,4,0,0,0,4,0,0,4,4,4,4,0,4,0,4,0,4,0,0,0,4,4,0,0,5,4,0,0,0,0,0,000000000003032000000000200200030,404000400444404040400044005400000
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,2,3,0,2,0,0,0,0,3,0,0,2,0,0,4,0,4,0,0,4,4,0,0,4,4,0,4,4,0,4,0,4,0,0,0,4,0,4,0,0,0,0,4,0,0,0,5,000000000000003000023020000300200,404004400440440404000404000040005
0,0,0,0,0,0,2,0,0,2,2,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,4,0,0,4,0,0,4,4,0,0,0,0,0,0,0,4,4,0,0,0,4,4,4,5,0,0,4,4,4,000002002230000030000000000000003,040040040044000000044000444500444
0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,0,2,0,0,0,3,0,0,2,3,0,0,0,0,0,4,4,0,0,4,4,4,0,0,4,0,0,4,0,4,4,0,4,0,4,4,0,0,0,0,5,0,0,0,0,4,0,0,000000020000000003020003002300000,440044400400404404044000050000400
0,0,0,0,0,2,3,0,0,2,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,2,0,0,0,0,4,0,4,4,4,0,4,0,4,0,0,0,4,0,0,0,4,0,4,0,5,4,4,0,4,4,0,0,0,0,0,0,000023002000030000000030000002000,040444040400040004040544044000000
0,0,3,0,2,0,0,0,3,0,0,0,0,3,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,4,0,4,0,4,4,4,0,0,4,4,0,0,0,0,0,0,0,0,4,0,4,5,4,0,0,0,0,4,0,0,4,4,030200030000300002000000002000000,404044400440000000040454000040044
0,0,0,0,2,0,0,0,3,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,2,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,4,4,4,0,0,4,4,0,4,4,0,5,0,0,0,4,0,4,4,0,4,000200030203000000000003000002000,000040000040444004404405000404404
1,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,3,0,2,0,0,0,0,0,0,0,0,0,4,0,4,0,4,0,0,4,4,0,4,4,0,4,0,5,0,0,4,4,0,0,0,0,0,0,4,4,0,0,4,000002020000000300000033020000000,004040400440440405004400000044004
0,0,0,0,2,2,0,0,0,0,0,3,0,0,0,0,0,3,0,0,2,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,4,4,4,4,0,0,4,4,0,0,0,4,4,0,0,0,0,0,4,0,4,5,4,4,000220000030000030020000000030000,040000000444400440004400000404544
0,3,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,4,5,0,4,4,0,4,0,0,0,4,0,0,4,4,0,4,4,0,0,4,0,4,0,0,300000022200000003000300000000000,440000004504404000400440440040400
0,0,0,0,0,0,3,0,2,0,2,0,0,0,0,0,0,0,0,3,0,0,3,0,0,2,0,0,0,0,0,0,0,0,4,4,0,0,4,5,0,4,0,4,0,0,0,4,0,4,0,0,0,4,0,4,0,4,4,0,0,4,0,0,4,0,0,000003020200000000300300200000000,440045040400040400040404400400400
0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,2,3,0,2,0,0,2,0,0,0,0,0,4,0,4,4,4,0,4,0,0,4,4,4,0,0,4,4,4,0,4,0,0,0,0,0,0,5,0,0,0,0,4,0,000000003030000000000023020020000,040444040044400444040000005000040
0,3,0,0,0,0,0,0,0,0,2,0,3,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,4,4,4,0,0,0,0,4,0,0,0,0,0,4,0,4,4,0,4,0,4,0,4,4,4,0,5,0,0,0,4,300000000203020030000000000000020,004440000400000404404040444050004
1,2,0,0,0,0,0,0,0,2,0,0,0,2,3,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,4,4,5,0,4,0,0,0,0,0,4,0,4,4,0,0,4,4,4,4,0,0,0,4,0,0,0,0,4,0,200000002000230030000000030000000,040445040000040440044440004000040
1,0,0,0,0,0,0,0,0,2,3,0,0,0,0,3,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,2,0,0,4,4,4,4,4,4,0,4,4,0,0,0,0,4,0,0,0,5,4,0,4,0,0,0,0,4,0,0,0,0,0,4,0,000000002300003000320000000000200,444444044000040005404000040000040
0,0,0,0,3,0,0,0,0,0,2,0,0,2,3,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,0,0,0,4,4,4,0,0,0,0,4,4,0,0,0,0,4,0,0,4,0,0,0,4,5,0,4,0,4,0,000300000200230030200000000000000,444000444000044000040040004504040
0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,3,0,0,3,2,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,4,0,0,4,0,4,0,4,0,4,4,0,0,0,0,4,4,0,0,0,4,4,4,5,0,4,0,0,000000020000200000300320000000003,400004004040404400004400044450400
0,0,3,0,0,0,0,0,0,0,0,0,2,0,0,2,0,2,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,4,0,4,0,0,4,0,0,0,0,0,4,4,4,4,0,4,0,0,0,4,0,4,0,4,0,0,0,4,0,5,030000000002002020300030000000000,044040040000044440400040404000405
0,0,0,0,0,0,2,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,3,2,0,0,0,0,2,0,0,0,0,0,0,4,0,4,4,4,0,4,5,0,4,0,0,0,0,0,0,4,4,4,4,0,0,0,4,0,0,4,0,4,000002000030000000300000320000200,000040444045040000004444000400404
1,0,2,0,0,0,0,0,3,0,2,0,0,0,3,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,4,5,0,4,4,0,4,0,0,0,0,4,4,0,4,0,4,4,4,0,0,4,0,020000030200030000000002300000000,400040000045044040000440404440040
1,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,3,0,3,0,2,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,4,0,4,4,4,0,0,4,0,4,0,4,4,0,4,0,4,0,0,0,0,0,0,4,0,0,5,0,0,4,000020000002000030302000000030000,040404440040404404040000004005004
0,0,0,0,0,0,0,0,2,0,0,0,0,3,3,0,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,4,0,4,4,4,4,4,0,4,0,4,5,4,0,0,0,0,4,0,0,0,4,0,0,0,4,0,0,0,0,4,0,0,000000020000330300000002000000200,404444404045400004000400040000400
0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,3,0,3,0,0,3,0,0,0,0,0,2,0,0,0,0,0,0,0,4,0,0,0,4,4,4,0,4,4,0,0,0,0,0,0,4,0,0,4,4,0,0,4,4,0,0,4,0,0,4,5,0,002000000002003030030000020000000,400044404400000040044004400400450
0,0,2,0,0,0,0,0,0,0,0,0,3,3,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,4,0,0,4,4,5,0,4,0,4,4,4,0,4,0,4,0,0,0,0,0,4,0,0,0,0,0,0,4,0,4,4,020000000003320003000000000020000,040044504044404040000040000004044
0,0,0,0,0,0,0,0,2,0,0,3,3,0,0,0,0,0,0,0,0,0,2,0,3,0,2,0,0,0,0,0,0,0,0,4,0,0,0,0,4,4,0,4,4,4,0,5,4,0,4,0,0,4,4,4,0,0,4,4,0,0,0,0,0,0,0,000000020033000000000203020000000,040000440444054040044400440000000
0,0,0,0,0,0,0,2,0,0,3,0,0,0,0,0,2,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,2,0,4,0,0,4,4,0,0,4,4,4,0,0,0,4,0,0,5,4,4,0,0,0,4,0,4,0,0,4,0,0,4,0,0,000000200300000200000030003000020,400440044400040054400040400400400
1,0,0,0,0,3,0,0,0,0,3,2,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,3,0,0,0,0,4,4,0,0,0,4,0,0,4,4,4,0,0,4,4,0,0,0,4,0,4,4,0,0,0,4,0,0,4,0,5,0,0,000030000320002000020000000030000,440004004440044000404400040040500
1,0,0,0,2,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,2,0,3,2,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,4,0,0,4,0,0,0,0,0,4,4,0,4,0,4,0,4,0,4,4,0,0,0,0,5,0,4,4,000200000000303000020320000000000,040404004000004404040404400005044
0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,2,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,3,0,0,0,4,0,4,0,5,4,4,4,0,4,4,4,0,4,0,4,0,4,0,0,4,0,0,0,0,0,0,0,0,4,0,000000000003032000000000200200030,004040544404440404040040000000040
1,0,0,3,0,0,0,0,3,2,0,0,0,2,0,0,0,0,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,4,0,4,0,0,0,4,0,4,0,0,4,0,0,4,0,4,0,0,0,0,0,0,4,4,0,4,4,0,4,0,4,5,003000032000200003000000200000000,404000404004004040000004404404045
0,0,0,3,0,0,0,2,2,0,3,0,0,0,0,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,4,4,0,4,4,0,4,0,0,0,0,0,0,4,4,4,0,4,0,0,0,4,0,0,4,0,5,0,003000220300000030020000000000000,400044404404000000444040004004050
0,0,0,0,0,0,0,2,0,3,0,0,0,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,2,3,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,5,4,4,0,0,4,0,4,0,4,4,0,0,4,4,4,4,4,000000203000200000000030000000230,040000004000000544004040440044444
0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,0,0,0,2,3,4,4,4,0,4,0,0,4,0,0,0,4,0,0,0,0,0,4,4,0,4,4,4,0,0,5,0,0,4,4,0,0,0,000000200000000000000000033200023,444040040004000004404440050044000
1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,2,0,3,0,3,0,0,0,5,4,4,0,0,4,0,0,0,4,0,0,0,0,4,4,0,0,4,4,0,4,0,4,0,0,4,4,4,0,0,0,0,300000000000000020000002020303000,544004000400004400440404004440000
1,0,3,0,3,0,2,0,0,0,0,0,3,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,4,0,0,0,5,4,4,4,4,0,0,0,4,0,0,4,0,4,4,0,0,0,4,4,0,0,030302000003000020000002000000000,400004040005444400040040440004400
0,0,0,0,3,0,0,0,2,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,4,0,0,0,0,0,4,4,0,4,0,5,4,0,4,4,4,0,4,0,4,0,0,0,4,0,4,0,0,0,4,0,000300020030000030000002000020000,040000044040540444040400040400040
0,0,0,3,0,2,0,0,2,0,0,0,0,0,2,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,4,0,0,0,4,4,0,4,0,0,4,4,0,0,4,4,4,0,0,0,0,4,4,0,0,4,0,0,0,0,003020020000020033000000000000000,540400044040044004440000440040000
0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3,0,0,0,3,2,3,0,0,4,4,4,5,0,4,0,0,0,0,0,0,4,0,0,4,0,4,0,4,0,0,0,4,0,4,0,4,0,0,4,0,4,002000000000000000200000300032300,444504000000400404040004040400404
0,0,0,0,0,2,0,0,0,0,3,0,0,0,0,2,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,4,4,4,0,0,4,5,4,0,0,4,0,0,4,0,0,0,0,0,4,0,0,0,4,0,0,0,4,4,4,0,0,000020000300002320000000000000003,444400454004004000004000400044400
1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,3,0,0,0,3,0,0,0,0,3,4,4,4,0,4,0,4,0,0,0,0,4,4,4,0,0,5,0,0,4,4,0,0,0,0,0,4,0,4,0,0,0,4,000200000000000000020023000300003,444040400004440050044000004040004
0,0,2,0,0,0,0,0,0,3,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,4,4,4,4,4,0,0,4,0,0,4,4,0,0,4,0,4,4,0,0,0,5,0,0,4,4,0,020000003000230000000000000203000,000000444440040044004044000500440
0,0,0,0,2,0,0,0,3,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,2,0,0,0,0,4,0,0,4,0,4,0,4,0,4,4,0,4,4,0,0,4,0,0,4,0,0,0,5,0,0,0,4,4,4,0,0,000200030203000000000003000002000,040040404044044004004000500044400
1,0,0,0,3,0,0,3,0,0,0,0,0,0,3,0,2,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,4,0,4,4,4,4,4,0,0,4,0,4,0,4,0,0,0,4,0,0,0,0,0,0,0,0,4,0,4,4,5,000300300000030200200000200000000,004044444004040400040000000040445
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,2,3,0,2,0,0,0,0,3,0,0,2,0,0,4,4,4,0,4,4,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,4,4,4,4,4,0,0,0,4,0,5,000000000000003000023020000300200,444044004000400000000044444000405
0,0,0,0,2,2,0,0,0,0,0,3,0,0,0,0,0,3,0,0,2,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,4,0,4,0,4,4,4,4,0,0,4,4,4,0,0,0,0,0,4,4,0,0,0,0,0,0,0,4,0,4,0,000220000030000030020000000030000,504040444400444000004400000004040
1,0,0,0,2,0,0,0,3,0,0,0,0,3,2,2,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,4,0,0,0,0,0,0,0,5,0,4,4,4,4,4,0,4,0,4,0,4,0,4,4,000200030000322000000003000000000,000400400400000005044444040404044
0,3,0,0,0,0,0,0,0,0,2,0,3,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,4,0,4,0,4,0,4,0,0,0,4,0,0,0,0,0,0,0,4,0,4,5,4,0,0,4,4,4,0,0,4,4,300000000203020030000000000000020,040404040004000000040454004440044
0,0,0,0,0,2,3,0,0,2,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,2,0,0,0,0,0,0,4,0,4,4,0,0,0,0,4,4,0,0,4,0,4,0,4,4,4,0,0,4,4,0,4,0,0,0,0,5,000023002000030000000030000002000,000404400004400404044400440400005
0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,3,0,2,0,0,0,0,0,0,0,4,0,0,4,4,4,0,0,5,4,4,0,4,4,0,0,0,0,0,0,4,0,0,0,0,4,0,4,0,0,0,4,4,000002020000000300000033020000000,400444005440440000004000040400044
0,2,0,0,0,0,0,0,0,2,0,0,0,2,3,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,4,5,0,4,0,4,0,0,0,4,4,0,4,0,4,0,0,4,0,0,4,4,4,200000002000230030000000030000000,004000040045040400044040400400444
